,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC,ProteinSymbol
393,MAP_0742c,2498.266602,-0.652814541,0.090890942,-7.182393815,6.85e-13,7.49e-12,0.652814541,-1.57223246,Hypothetical Protein
394,MAP_0031c,144.2541312,0.978653954,0.136319078,7.17914154,7.02e-13,7.65e-12,0.978653954,1.970625941,Hypothetical Protein
395,MAP_0180,23449.77947,0.994591688,0.138875289,7.161761448,7.96e-13,8.66e-12,0.994591688,1.992516523,Hypothetical Protein
396,MAP_1232,1965.143862,-1.162674448,0.162400602,-7.159298871,8.11e-13,8.8e-12,1.162674448,-2.238720542,epiA
397,MAP_3093,2775.207962,-1.170414004,0.163521944,-7.157534791,8.21e-13,8.89e-12,1.170414004,-2.250762769,adhC
398,MAP_3478,1119.490001,0.586071242,0.082078822,7.140346613,9.31e-13,1e-11,0.586071242,1.501153224,otsB2
399,MAP_1879c,3231.532645,-0.760528252,0.106598758,-7.134494505,9.71e-13,1.04e-11,0.760528252,-1.694110821,Hypothetical Protein
400,MAP_3469c,151.1067688,0.878407318,0.123307946,7.123687847,1.05e-12,1.13e-11,0.878407318,1.838344716,Hypothetical Protein
401,MAP_1591,1357.294117,0.713140254,0.100207736,7.116618771,1.11e-12,1.18e-11,0.713140254,1.639368581,Hypothetical Protein
402,MAP_3204,762.2415739,0.730030549,0.102625275,7.113555135,1.13e-12,1.21e-11,0.730030549,1.658674214,nuoD
403,MAP_3185,124.1115601,0.863376622,0.12148958,7.106589908,1.19e-12,1.27e-11,0.863376622,1.819291376,Hypothetical Protein
404,MAP_1806c,77.84019936,1.240355819,0.174647716,7.102044325,1.23e-12,1.3e-11,1.240355819,2.362567942,Hypothetical Protein
405,MAP_2113c,32.59586013,2.247828261,0.316591153,7.100098163,1.25e-12,1.32e-11,2.247828261,4.749673228,Hypothetical Protein
406,MAP_0700,54.41950029,1.162322089,0.164038955,7.085646769,1.38e-12,1.46e-11,1.162322089,2.23817383,Hypothetical Protein
407,MAP_0630c,322.5911551,0.659331236,0.093217298,7.073056738,1.52e-12,1.6e-11,0.659331236,1.579350343,Hypothetical Protein
408,MAP_0918,24497.38732,0.746494323,0.105630441,7.067037851,1.58e-12,1.66e-11,0.746494323,1.67771112,Hypothetical Protein
409,MAP_2409,1487.737054,0.945807799,0.134035693,7.056387602,1.71e-12,1.79e-11,0.945807799,1.926267147,fadE25
410,MAP_3473c,300.3359741,-0.882555648,0.125097519,-7.054941278,1.73e-12,1.81e-11,0.882555648,-1.843638305,Hypothetical Protein
411,MAP_0216,6954.241765,-0.709934496,0.100697977,-7.050136616,1.79e-12,1.86e-11,0.709934496,-1.635729847,fbpA
412,MAP_1843,190.5977103,-0.88346552,0.12551844,-7.038531716,1.94e-12,2.02e-11,0.88346552,-1.844801409,Hypothetical Protein
413,MAP_2614,164.0829271,-1.024188549,0.146336869,-6.998841505,2.58e-12,2.67e-11,1.024188549,-2.033815133,Hypothetical Protein
414,MAP_2112c,18.68268797,2.202123901,0.314840637,6.994408108,2.66e-12,2.75e-11,2.202123901,4.601562748,lprM
415,MAP_0638,1652.628573,-0.750011726,0.107266598,-6.992034238,2.71e-12,2.79e-11,0.750011726,-1.6818065,purF
416,MAP_3483,42.6916832,-1.618247653,0.231475478,-6.991011168,2.73e-12,2.79e-11,1.618247653,-3.070019146,Hypothetical Protein
417,MAP_0629c,163.151837,0.915389534,0.131028488,6.986187113,2.82e-12,2.88e-11,0.915389534,1.886078252,Hypothetical Protein
418,MAP_4227c,5561.761064,-0.724346641,0.103812025,-6.977483025,3.01e-12,3.06e-11,0.724346641,-1.65215225,Hypothetical Protein
419,MAP_3605,787.3130551,0.805752272,0.115508532,6.975694835,3.04e-12,3.09e-11,0.805752272,1.748057053,Hypothetical Protein
420,MAP_2106c,20.5333376,2.11104983,0.302968891,6.967876553,3.22e-12,3.26e-11,2.11104983,4.32005545,Hypothetical Protein
421,MAP_1118,66.76773565,1.244745307,0.178795261,6.961847302,3.36e-12,3.4e-11,1.244745307,2.369767146,carA
422,MAP_1008,662.2202271,-0.800661012,0.11507343,-6.957826939,3.46e-12,3.49e-11,0.800661012,-1.741899045,fadD14
423,MAP_0631c,331.7202502,0.74031313,0.106472285,6.953106437,3.57e-12,3.6e-11,0.74031313,1.670538382,Hypothetical Protein
424,MAP_3849,195.191875,0.906261728,0.130407757,6.94944647,3.67e-12,3.68e-11,0.906261728,1.874182869,Hypothetical Protein
425,MAP_0084c,251.4312861,0.876886411,0.126187048,6.949099981,3.68e-12,3.68e-11,0.876886411,1.836407731,Hypothetical Protein
426,MAP_1039,1412.971089,-0.834039994,0.120122703,-6.943233653,3.83e-12,3.83e-11,0.834039994,-1.78267041,Hypothetical Protein
427,MAP_1374c,208.5378489,0.82129807,0.118394466,6.936963347,4.01e-12,4e-11,0.82129807,1.766995138,Hypothetical Protein
428,MAP_3410c,9843.590516,-0.683172509,0.098502702,-6.935571264,4.05e-12,4.03e-11,0.683172509,-1.605666762,lat
429,MAP_2236,45.44896024,1.169767234,0.168856713,6.927573181,4.28e-12,4.25e-11,1.169767234,2.249753963,Hypothetical Protein
430,MAP_2852,987.4799639,-0.870613538,0.126439568,-6.885609864,5.75e-12,5.68e-11,0.870613538,-1.82844032,Hypothetical Protein
431,MAP_2001c,86.85773301,-1.076731566,0.156953264,-6.860204981,6.88e-12,6.77e-11,1.076731566,-2.109252141,Hypothetical Protein
432,MAP_1253c,200.9205472,-0.989745616,0.144319286,-6.858027397,6.98e-12,6.86e-11,0.989745616,-1.985834806,glbN
433,MAP_2332c,6004.801856,1.087827218,0.158915507,6.845318223,7.63e-12,7.48e-11,1.087827218,2.125536772,fas
434,MAP_3658,250.7785857,0.893057692,0.130601815,6.838018975,8.03e-12,7.85e-11,0.893057692,1.857107967,echA1
435,MAP_3638,150.8106348,-0.90408909,0.132281707,-6.834573796,8.22e-12,8.02e-11,0.90408909,-1.871362553,Hypothetical Protein
436,MAP_2299c,537.0729288,0.713687522,0.104542156,6.826791668,8.68e-12,8.45e-11,0.713687522,1.639990573,Hypothetical Protein
437,MAP_3812c,181.5645396,0.757333296,0.111315723,6.803471031,1.02e-11,9.89e-11,0.757333296,1.690363237,Hypothetical Protein
438,MAP_4340,6097.245075,-0.819826555,0.120581688,-6.798930824,1.05e-11,1.02e-10,0.819826555,-1.765193763,trxC
439,MAP_3293,4149.999144,-0.661993733,0.097715594,-6.774698946,1.25e-11,1.2e-10,0.661993733,-1.582267729,Hypothetical Protein
440,MAP_2384,111.9276961,0.9117493,0.134818006,6.762815481,1.35e-11,1.3e-10,0.9117493,1.881325266,Hypothetical Protein
441,MAP_2773c,90.25752648,1.056254265,0.156448424,6.751453514,1.46e-11,1.4e-10,1.056254265,2.07952534,Hypothetical Protein
442,MAP_0786,237.0716436,0.855689699,0.127261331,6.723878297,1.77e-11,1.69e-10,0.855689699,1.809623662,Hypothetical Protein
443,MAP_1422,1186.248427,-0.63167132,0.094018052,-6.718617409,1.83e-11,1.74e-10,0.63167132,-1.549358841,Hypothetical Protein
444,MAP_2819,361.2569133,-0.765584792,0.113950427,-6.718577638,1.84e-11,1.74e-10,0.765584792,-1.700058973,ppgK
445,MAP_2999,2301.816888,-1.977683467,0.29436509,-6.718471493,1.84e-11,1.74e-10,1.977683467,-3.938601532,Hypothetical Protein
446,MAP_3783,1523.191422,0.959129802,0.142794483,6.716854745,1.86e-11,1.76e-10,0.959129802,1.944136886,Hypothetical Protein
447,MAP_1117,39.53947536,1.319345112,0.196613521,6.710347817,1.94e-11,1.83e-10,1.319345112,2.495528036,Hypothetical Protein
448,MAP_0245c,586.8718263,0.690219954,0.103050826,6.697859494,2.11e-11,1.99e-10,0.690219954,1.613529499,Hypothetical Protein
449,MAP_0703,86.34759605,1.324267665,0.197735684,6.697160778,2.13e-11,2e-10,1.324267665,2.504057455,Hypothetical Protein
450,MAP_2699c,2039.792078,-0.720812732,0.10764598,-6.696141684,2.14e-11,2e-10,0.720812732,-1.648110224,glyA
451,MAP_2995c,756.6181838,-0.624458671,0.093256879,-6.696113739,2.14e-11,2e-10,0.624458671,-1.541632265,rnc
452,MAP_1578,626.5323633,-0.714699687,0.10687388,-6.687318644,2.27e-11,2.12e-10,0.714699687,-1.64114156,Hypothetical Protein
453,MAP_1960,1317.816021,-0.60659091,0.090743332,-6.684688544,2.31e-11,2.16e-10,0.60659091,-1.522656914,Hypothetical Protein
454,MAP_2119,96.47472584,1.092248333,0.163544833,6.678586618,2.41e-11,2.24e-10,1.092248333,2.132060436,Hypothetical Protein
455,MAP_3942,251.6982484,-0.847013282,0.127286971,-6.654359637,2.85e-11,2.63e-10,0.847013282,-1.798773185,Hypothetical Protein
456,MAP_0697,374.213559,0.624785755,0.093964378,6.649176742,2.95e-11,2.72e-10,0.624785755,1.541981819,Hypothetical Protein
457,MAP_2915c,2193.654865,-0.676880467,0.101826171,-6.647411587,2.98e-11,2.74e-10,0.676880467,-1.598679198,efpA
458,MAP_1028c,52.01170296,-1.169581058,0.176248298,-6.635984995,3.22e-11,2.95e-10,1.169581058,-2.249463656,Hypothetical Protein
459,MAP_3749,137.3960387,-1.180849225,0.178243314,-6.624928587,3.47e-11,3.17e-10,1.180849225,-2.26710188,Hypothetical Protein
460,MAP_1012c,636.5212967,-0.764452689,0.115416197,-6.623443735,3.51e-11,3.2e-10,0.764452689,-1.698725436,Hypothetical Protein
461,MAP_2131c,518.3165972,-0.870221133,0.131435693,-6.620888981,3.57e-11,3.25e-10,0.870221133,-1.827943061,Hypothetical Protein
462,MAP_2592c,1064.059225,-1.112836428,0.168098192,-6.620157047,3.59e-11,3.26e-10,1.112836428,-2.162704307,Hypothetical Protein
463,MAP_2105,57.89572025,-1.207152383,0.182397397,-6.618254443,3.63e-11,3.29e-10,1.207152383,-2.308814688,Hypothetical Protein
464,MAP_4003,952.711585,-0.667727723,0.100979694,-6.612494999,3.78e-11,3.41e-10,0.667727723,-1.588568964,hemC
465,MAP_1447c,329.2902619,0.810356927,0.122717269,6.603446529,4.02e-11,3.61e-10,0.810356927,1.753645246,Hypothetical Protein
466,MAP_2109c,13.22006776,2.722276188,0.412442952,6.600370238,4.1e-11,3.67e-10,2.722276188,6.599131597,Hypothetical Protein
467,MAP_4179,2378.765965,0.832025331,0.12605751,6.600363033,4.1e-11,3.67e-10,0.832025331,1.780182723,rplE
468,MAP_4139,740.7300233,-0.623503782,0.094521435,-6.596427378,4.21e-11,3.76e-10,0.623503782,-1.540612229,Hypothetical Protein
469,MAP_1980c,264.4784322,0.669123489,0.101537917,6.589887861,4.4e-11,3.92e-10,0.669123489,1.590106603,Hypothetical Protein
470,MAP_1559c,4866.958649,-0.763130654,0.115835497,-6.588055219,4.46e-11,3.96e-10,0.763130654,-1.697169496,Hypothetical Protein
471,MAP_3852c,99.78471965,-1.181043192,0.179662698,-6.573669454,4.91e-11,4.35e-10,1.181043192,-2.267406708,Hypothetical Protein
472,MAP_2950c,817.1661221,0.956531252,0.145574977,6.570712033,5.01e-11,4.43e-10,0.956531252,1.940638302,Hypothetical Protein
473,MAP_0144,178.9654288,1.027129666,0.156581803,6.559700072,5.39e-11,4.75e-10,1.027129666,2.037965552,Hypothetical Protein
474,MAP_3589,63.25801698,1.03477185,0.157751668,6.559498618,5.4e-11,4.75e-10,1.03477185,2.048789622,Hypothetical Protein
475,MAP_2358c,28.06863369,1.659391873,0.253246848,6.552468021,5.66e-11,4.97e-10,1.659391873,3.158833451,Hypothetical Protein
476,MAP_3075,20.94124106,1.872016179,0.285894992,6.547915245,5.83e-11,5.12e-10,1.872016179,3.660437723,Hypothetical Protein
477,MAP_0725,29.0894017,1.907534515,0.291520413,6.543399467,6.01e-11,5.25e-10,1.907534515,3.751674115,Hypothetical Protein
478,MAP_2582c,779.9423853,0.747428057,0.114361133,6.535682528,6.33e-11,5.52e-10,0.747428057,1.67879731,Hypothetical Protein
479,MAP_3906,355.3353428,0.601591261,0.092083565,6.533101326,6.44e-11,5.6e-10,0.601591261,1.51738929,lpqL
480,MAP_4021,209.5072535,-1.039696266,0.159253182,-6.528574508,6.64e-11,5.77e-10,1.039696266,-2.055794797,Hypothetical Protein
481,MAP_1916c,4652.83689,-0.754031137,0.115629703,-6.521085118,6.98e-11,6.05e-10,0.754031137,-1.686498619,aroG
482,MAP_0345c,111.2389435,0.858783799,0.131727331,6.519404858,7.06e-11,6.1e-10,0.858783799,1.813508866,Hypothetical Protein
483,MAP_1711c,353.5515274,1.102982315,0.169214857,6.518235672,7.11e-11,6.14e-10,1.102982315,2.147982613,Hypothetical Protein
484,MAP_2888,357.8541731,-0.617431939,0.094736371,-6.517369564,7.16e-11,6.16e-10,0.617431939,-1.534141909,ald
485,MAP_0858,623.5392167,-1.315305475,0.201993805,-6.511612945,7.43e-11,6.39e-10,1.315305475,-2.488550174,Hypothetical Protein
486,MAP_3101c,1075.483744,-0.734364969,0.112989892,-6.499386396,8.06e-11,6.92e-10,0.734364969,-1.663665013,nrdI
487,MAP_3094c,433.9320288,-0.746580941,0.114881068,-6.498729122,8.1e-11,6.94e-10,0.746580941,-1.67781185,Hypothetical Protein
488,MAP_3207,989.0053112,1.123714316,0.173018158,6.494776779,8.32e-11,7.11e-10,1.123714316,2.179072679,nuoG
489,MAP_1543,3647.690042,-0.58609205,0.09032683,-6.488570978,8.67e-11,7.39e-10,0.58609205,-1.501174876,Hypothetical Protein
490,MAP_0644c,2491.953938,-0.870923293,0.134267694,-6.486469411,8.79e-11,7.48e-10,0.870923293,-1.828832939,sseC
491,MAP_2019c,47.20428036,1.467437331,0.226501948,6.478696303,9.25e-11,7.85e-10,1.467437331,2.765302545,Hypothetical Protein
492,MAP_1759c,92.97260508,1.234672521,0.190688921,6.474799463,9.49e-11,8.03e-10,1.234672521,2.353279241,Hypothetical Protein
493,MAP_0158,1336.207646,-0.662089496,0.102365749,-6.467881145,9.94e-11,8.39e-10,0.662089496,-1.58237276,Hypothetical Protein
494,MAP_3877c,634.837989,0.771260115,0.119254284,6.467357708,9.97e-11,8.41e-10,0.771260115,1.706759894,fadE20
495,MAP_3443,1320.861401,-1.160947732,0.180024697,-6.44882479,1.13e-10,9.48e-10,1.160947732,-2.236042689,sdhA
496,MAP_2840c,517.2074767,-1.071982129,0.166318641,-6.445351664,1.15e-10,9.69e-10,1.071982129,-2.102319776,dapF
497,MAP_2093c,197.7482459,-1.213995072,0.188674935,-6.434320874,1.24e-10,1.04e-09,1.213995072,-2.319791384,rocE
498,MAP_1092,299.3455384,-0.863614807,0.134255139,-6.432638711,1.25e-10,1.05e-09,0.863614807,-1.819591761,aroK
499,MAP_4142,29642.06248,0.628434105,0.097845475,6.422720128,1.34e-10,1.12e-09,0.628434105,1.545886184,fusA
500,MAP_1093,443.7255489,-0.828805626,0.129244875,-6.412676911,1.43e-10,1.19e-09,0.828805626,-1.776214267,aroB
501,MAP_2568c,143.3069735,-0.758109655,0.118277093,-6.409606767,1.46e-10,1.21e-09,0.758109655,-1.691273119,Hypothetical Protein
502,MAP_0300,111.2301512,1.072465769,0.167935948,6.386159623,1.7e-10,1.41e-09,1.072465769,2.103024663,Hypothetical Protein
503,MAP_1083c,61.37522693,1.659343087,0.260459634,6.370826309,1.88e-10,1.55e-09,1.659343087,3.158726633,Hypothetical Protein
504,MAP_3253,29.57877657,1.514611764,0.237947934,6.365307468,1.95e-10,1.61e-09,1.514611764,2.857219286,Hypothetical Protein
505,MAP_2129,220.8623896,-0.86226438,0.13603652,-6.338477181,2.32e-10,1.91e-09,0.86226438,-1.817889339,Hypothetical Protein
506,MAP_1592,328.9751962,0.905001225,0.142980782,6.32953053,2.46e-10,2.02e-09,0.905001225,1.872546085,Hypothetical Protein
507,MAP_0525,356.5009731,0.892137046,0.141006498,6.326921501,2.5e-10,2.05e-09,0.892137046,1.855923244,Hypothetical Protein
508,MAP_3071,13.63118795,2.367722827,0.374903555,6.315551817,2.69e-10,2.2e-09,2.367722827,5.161258278,Hypothetical Protein
509,MAP_2744c,266.5180913,0.775378447,0.122955186,6.306187425,2.86e-10,2.33e-09,0.775378447,1.711638989,Hypothetical Protein
510,MAP_3283c,1949.701574,0.66209456,0.105464345,6.277899543,3.43e-10,2.78e-09,0.66209456,1.582378315,Hypothetical Protein
511,MAP_1530,136.0381185,0.767687262,0.122505098,6.266574022,3.69e-10,2.98e-09,0.767687262,1.702538311,Hypothetical Protein
512,MAP_1378,35.25491322,1.62332943,0.25962311,6.252638409,4.04e-10,3.25e-09,1.62332943,3.08085211,Hypothetical Protein
513,MAP_1386c,51.76372766,1.039670933,0.166325244,6.250830636,4.08e-10,3.28e-09,1.039670933,2.055758697,Hypothetical Protein
514,MAP_3684,898.4393452,-1.610132494,0.258951018,-6.21790371,5.04e-10,4.04e-09,1.610132494,-3.052798767,Hypothetical Protein
515,MAP_3076,26.58988305,1.869542076,0.300832119,6.214569382,5.15e-10,4.12e-09,1.869542076,3.654165752,Hypothetical Protein
516,MAP_3606,1756.637337,0.72696638,0.117013066,6.212694068,5.21e-10,4.16e-09,0.72696638,1.655155061,Hypothetical Protein
517,MAP_3617c,187.3280134,0.766267661,0.123373898,6.210938252,5.27e-10,4.2e-09,0.766267661,1.70086385,Hypothetical Protein
518,MAP_1625,558.624126,0.628338568,0.101310008,6.2021372,5.57e-10,4.44e-09,0.628338568,1.545783818,cinA
519,MAP_0804,310.6151557,-0.739149548,0.119182873,-6.201810104,5.58e-10,4.44e-09,0.739149548,-1.66919158,moaE2
520,MAP_1874c,138.5475853,0.717591311,0.115740085,6.200024034,5.65e-10,4.48e-09,0.717591311,1.644434234,Hypothetical Protein
521,MAP_3720,170.7601805,-0.70033608,0.113020362,-6.196547862,5.77e-10,4.57e-09,0.70033608,-1.62488327,Hypothetical Protein
522,MAP_1116,138.4671139,0.845369478,0.136524583,6.192067811,5.94e-10,4.7e-09,0.845369478,1.796724833,pyrC
523,MAP_4039c,4032.892326,-0.756852455,0.122378305,-6.184531276,6.23e-10,4.92e-09,0.756852455,-1.689799943,Hypothetical Protein
524,MAP_0521c,803.5468634,-0.668373964,0.108184514,-6.178092752,6.49e-10,5.1e-09,0.668373964,-1.589280708,fadA5
525,MAP_4026,1589.100514,-0.707952184,0.115227917,-6.143929393,8.05e-10,6.32e-09,0.707952184,-1.633483842,Hypothetical Protein
526,MAP_3213,733.11999,0.939900035,0.153202639,6.135012039,8.52e-10,6.67e-09,0.939900035,1.918395308,nuoM
527,MAP_3599c,156.7362962,-0.737599448,0.1204526,-6.123565995,9.15e-10,7.16e-09,0.737599448,-1.667399084,Hypothetical Protein
528,MAP_4190c,176.2264343,-0.835361845,0.136532933,-6.118390831,9.45e-10,7.38e-09,0.835361845,-1.784304507,Hypothetical Protein
529,MAP_1250,139.22084,-0.655082769,0.107155624,-6.113377418,9.75e-10,7.6e-09,0.655082769,-1.574706293,lspA
530,MAP_3673c,1950.599472,-0.615939485,0.10078559,-6.111384398,9.88e-10,7.69e-09,0.615939485,-1.532555675,gabD2
531,MAP_3818,198.7059383,-0.736221422,0.120522998,-6.108555512,1.01e-09,7.81e-09,0.736221422,-1.665807186,Hypothetical Protein
532,MAP_3810c,1949.603392,0.646367442,0.105894856,6.103860606,1.04e-09,8.02e-09,0.646367442,1.565222161,Hypothetical Protein
533,MAP_2167c,1988.602152,0.807231107,0.132316609,6.100754199,1.06e-09,8.16e-09,0.807231107,1.749849818,Hypothetical Protein
534,MAP_3951c,262.9054526,-0.654119469,0.107224042,-6.100492558,1.06e-09,8.16e-09,0.654119469,-1.573655199,Hypothetical Protein
535,MAP_1423,468.4191441,-0.687001266,0.112665922,-6.097684671,1.08e-09,8.29e-09,0.687001266,-1.609933688,Hypothetical Protein
536,MAP_0524,696.6761715,0.894325742,0.146704305,6.096111096,1.09e-09,8.35e-09,0.894325742,1.858740981,fadE29
537,MAP_1942c,2205.558821,-0.721476338,0.118356509,-6.09578928,1.09e-09,8.35e-09,0.721476338,-1.648868491,cbhK
538,MAP_2138,575.6424041,-0.758673497,0.124557121,-6.09096848,1.12e-09,8.6e-09,0.758673497,-1.691934241,Hypothetical Protein
539,MAP_2494c,872.9913609,-1.011778706,0.16649559,-6.076909956,1.23e-09,9.37e-09,1.011778706,-2.016395593,Hypothetical Protein
540,MAP_3246,27.85761547,1.801428626,0.296633577,6.072908677,1.26e-09,9.59e-09,1.801428626,3.485652206,Hypothetical Protein
541,MAP_2218,275.7118199,-0.587254858,0.096965127,-6.05635112,1.39e-09,1.06e-08,0.587254858,-1.502385306,Hypothetical Protein
542,MAP_0861,75.78069429,-1.037562011,0.171677381,-6.043673334,1.51e-09,1.15e-08,1.037562011,-2.052755799,Hypothetical Protein
543,MAP_1394c,24.84097426,1.551276278,0.256737372,6.042269057,1.52e-09,1.15e-08,1.551276278,2.93076294,amt
544,MAP_1721c,132.1654605,0.738807249,0.122331734,6.039375271,1.55e-09,1.17e-08,0.738807249,1.668795588,Hypothetical Protein
545,MAP_3708c,616.1181102,-1.06408445,0.176623422,-6.024594222,1.7e-09,1.28e-08,1.06408445,-2.090842587,Hypothetical Protein
546,MAP_4280,286.5164745,-0.645361394,0.107381168,-6.010005326,1.86e-09,1.4e-08,0.645361394,-1.564131051,choD
547,MAP_4056c,552.4761218,-0.714093669,0.118915572,-6.005047592,1.91e-09,1.44e-08,0.714093669,-1.640452328,Hypothetical Protein
548,MAP_4178,2343.376429,0.669480891,0.11156456,6.000838379,1.96e-09,1.47e-08,0.669480891,1.590500572,rplX
549,MAP_1067c,378.713334,-0.86227623,0.143720699,-5.999666256,1.98e-09,1.48e-08,0.86227623,-1.81790427,Hypothetical Protein
550,MAP_2684c,2580.570459,-0.736093287,0.122728728,-5.997726031,2e-09,1.5e-08,0.736093287,-1.665659243,lytB'
551,MAP_0230,90.58310826,-0.783996729,0.130752538,-5.99603448,2.02e-09,1.51e-08,0.783996729,-1.721894472,embR
552,MAP_2173c,440.776667,0.898837656,0.149977281,5.993158755,2.06e-09,1.54e-08,0.898837656,1.864563144,mbtE
553,MAP_4135,177.3935431,0.775528055,0.129749048,5.977138689,2.27e-09,1.69e-08,0.775528055,1.711816496,Hypothetical Protein
554,MAP_0171c,157.000378,-0.727905544,0.121923264,-5.970194042,2.37e-09,1.76e-08,0.727905544,-1.656232882,Hypothetical Protein
555,MAP_0803,363.982628,-0.696588382,0.11698774,-5.95437078,2.61e-09,1.93e-08,0.696588382,-1.620667778,mog
556,MAP_2772c,74.43529126,0.931171735,0.156471954,5.951045623,2.66e-09,1.97e-08,0.931171735,1.906824061,Hypothetical Protein
557,MAP_1075c,257.784382,-0.91111982,0.153337549,-5.941922404,2.82e-09,2.07e-08,0.91111982,-1.88050458,Hypothetical Protein
558,MAP_1463,127.4200054,0.853527537,0.143696097,5.939810165,2.85e-09,2.1e-08,0.853527537,1.806913617,Hypothetical Protein
559,MAP_1524,521.9597674,-0.672391668,0.113302812,-5.93446584,2.95e-09,2.16e-08,0.672391668,-1.593712801,mgtC
560,MAP_1856,114.0860437,0.970201449,0.163587651,5.93077437,3.02e-09,2.2e-08,0.970201449,1.959114135,Hypothetical Protein
561,MAP_1713,1068.115193,2.759582367,0.465643626,5.926382785,3.1e-09,2.26e-08,2.759582367,6.772001847,fadE20
562,MAP_4062c,1000.264766,0.618926815,0.104652675,5.914104122,3.34e-09,2.43e-08,0.618926815,1.535732363,Hypothetical Protein
563,MAP_2000,1942.713442,-0.655520585,0.110872439,-5.912385349,3.37e-09,2.45e-08,0.655520585,-1.575184243,accD6
564,MAP_0605,83.59157393,0.898876374,0.152132147,5.90852354,3.45e-09,2.5e-08,0.898876374,1.864613186,Hypothetical Protein
565,MAP_0384,72.95513824,0.859881607,0.145546084,5.907968018,3.46e-09,2.51e-08,0.859881607,1.814889368,Hypothetical Protein
566,MAP_1984,304.7666692,-0.709921555,0.120355653,-5.898531041,3.67e-09,2.65e-08,0.709921555,-1.635715174,Hypothetical Protein
567,MAP_1440c,787.5053556,1.161771647,0.197023401,5.896617572,3.71e-09,2.67e-08,1.161771647,2.237320046,Hypothetical Protein
568,MAP_3066c,73.65118999,0.943301869,0.160226076,5.887318033,3.93e-09,2.82e-08,0.943301869,1.922924167,Hypothetical Protein
569,MAP_1584c,4230.379639,-0.764062237,0.130039825,-5.87560185,4.21e-09,3.02e-08,0.764062237,-1.698265754,Hypothetical Protein
570,MAP_2644,168.903964,1.21681901,0.207196151,5.872787725,4.29e-09,3.07e-08,1.21681901,2.324336603,Hypothetical Protein
571,MAP_0184c,645.5349018,-0.749304174,0.127989936,-5.854399149,4.79e-09,3.42e-08,0.749304174,-1.68098188,Hypothetical Protein
572,MAP_3998c,2474.562115,-0.840409828,0.143633885,-5.851055459,4.88e-09,3.48e-08,0.840409828,-1.790558715,Hypothetical Protein
573,MAP_2595,190.6130629,0.71337164,0.122100481,5.842496567,5.14e-09,3.66e-08,0.71337164,1.639631532,Hypothetical Protein
574,MAP_3546,2335.04018,-0.74935865,0.128377729,-5.837138995,5.31e-09,3.77e-08,0.74935865,-1.681045356,desA3
575,MAP_0900,899.3144954,-0.628091731,0.10768008,-5.832942667,5.45e-09,3.86e-08,0.628091731,-1.545519366,Hypothetical Protein
576,MAP_0709,41.06694089,1.344166559,0.230487584,5.831839342,5.48e-09,3.88e-08,1.344166559,2.538834863,Hypothetical Protein
577,MAP_0407c,361.7188684,-1.126730055,0.19325131,-5.830387669,5.53e-09,3.91e-08,1.126730055,-2.18363247,acs
578,MAP_1176c,1376.124983,0.63351969,0.108653511,5.830641689,5.52e-09,3.91e-08,0.63351969,1.55134514,zwf2
579,MAP_2691c,952.91328,-0.914127736,0.156991935,-5.822768762,5.79e-09,4.08e-08,0.914127736,-1.884429388,Hypothetical Protein
580,MAP_1384c,89.60992298,1.484721543,0.255306382,5.815450163,6.05e-09,4.25e-08,1.484721543,2.79863151,Hypothetical Protein
581,MAP_2875,156.038467,0.81545552,0.140324924,5.811195169,6.2e-09,4.35e-08,0.81545552,1.759853724,Hypothetical Protein
582,MAP_2569c,223.2466302,-0.595744785,0.10267264,-5.80237135,6.54e-09,4.58e-08,0.595744785,-1.511252562,Hypothetical Protein
583,MAP_3181,24.55545756,1.449945419,0.250020023,5.799317196,6.66e-09,4.66e-08,1.449945419,2.731977154,Hypothetical Protein
584,MAP_1933,1746.228704,-0.646254124,0.11161125,-5.790223886,7.03e-09,4.91e-08,0.646254124,-1.565099224,qcrC
585,MAP_0537,196.2882836,0.710855622,0.122836906,5.786987372,7.17e-09,5e-08,0.710855622,1.636774555,Hypothetical Protein
586,MAP_1053,276.5962015,-0.661632274,0.114442846,-5.781333602,7.41e-09,5.16e-08,0.661632274,-1.581871351,Hypothetical Protein
587,MAP_0696,98.78980738,0.868495669,0.150304757,5.778231417,7.55e-09,5.25e-08,0.868495669,1.825758148,Hypothetical Protein
588,MAP_3261c,253.6512702,1.057835474,0.183102121,5.777297749,7.59e-09,5.27e-08,1.057835474,2.081805771,Hypothetical Protein
589,MAP_0743c,1542.589597,0.659457267,0.114321201,5.768459928,8e-09,5.54e-08,0.659457267,1.579488318,Hypothetical Protein
590,MAP_2593c,4410.631072,-1.160138789,0.201480442,-5.758071504,8.51e-09,5.88e-08,1.160138789,-2.234789255,rocA
591,MAP_1273c,85.44093988,-0.83253513,0.144737504,-5.752034585,8.82e-09,6.09e-08,0.83253513,-1.780811889,Hypothetical Protein
592,MAP_3074,18.85024028,1.745260933,0.304231695,5.73661773,9.66e-09,6.66e-08,1.745260933,3.352554843,crtT
593,MAP_1659,178.3678834,-0.661251885,0.115338125,-5.73315966,9.86e-09,6.77e-08,0.661251885,-1.58145432,Hypothetical Protein
